"RECFIN_YEAR","RECFIN_MONTH","RECFIN_WEEK","AGENCY","DISTRICT_NAME","RECFIN_MODE_NAME","RECFIN_WATER_AREA_NAME","RECFIN_SUBREGION_NAME","RECFIN_TRIP_TYPE_NAME","SPECIES_NAME","SUM_RETAINED_NUM","SUM_RETAINED_MT","SUM_RELEASED_ALIVE_NUM","SUM_RELEASED_ALIVE_MT","SUM_RELEASED_DEAD_NUM","SUM_RELEASED_DEAD_MT","SUM_TOTAL_MORTALITY_NUM","SUM_TOTAL_MORTALITY_MT"
2018,5,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",1162.40560612,.69097419086,177.2964582,.04466834975,59.02311219,.01487037613,1221.42871831,.70584456699
2018,5,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Inshore","Yellowtail Rockfish",33.6501508,.02000281622,0,0,0,0,33.6501508,.02000281622
2018,5,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",2546.2404908,1.26557983512,0,0,0,0,2546.2404908,1.26557983512
2018,5,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Salmon","Yellowtail Rockfish",80.20459596,.04767639237,14.32224928,.003608370108,14.32224928,.003608370108,94.52684524,.051284762478
2018,5,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Anything/Other Species","Yellowtail Rockfish",31.95802295,.01899695677,7.190555165,.001811599827,.798950574,.00020128887,32.756973524,.01919824564
2018,6,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",5800.221532,2.742407887,83.69269426,.0210856696,48.73245488,.01227773167,5848.95398688,2.75468561867
2018,6,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Salmon","Yellowtail Rockfish",72.97906863,.05158473203,0,0,0,0,72.97906863,.05158473203
2018,6,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Anything/Other Species","Yellowtail Rockfish",39.80739686,.02813757339,46.85161626,.01180387021,9.596114175,.002417660164,49.403511035,.030555233554
2018,6,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",1146.39007567,.810317615449,402.513408,.1014098639,152.2513426,.03835844378,1298.64141827,.848676059229
2018,6,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Inshore","Yellowtail Rockfish",11.31044331,.007994705857,4.693833975,.001182571947,.961387682,.000242213531,12.271830992,.008236919388
2018,7,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",1416.29207782,.77082805498,160.0405987,.04139589216,60.82426895,.01573272594,1477.11634677,.78656078092
2018,7,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Inshore","Yellowtail Rockfish",62.90621954,.03423720263,0,0,0,0,62.90621954,.03423720263
2018,7,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Anything/Other Species","Yellowtail Rockfish",36.19359475,.01969864739,7.510170911,.001942570995,1.538227777,.000397875987,37.731822527,.020096523377
2018,7,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",10264.64674,5.512284032,126.5009281,.03272056478,126.5009281,.03272056478,10391.1476681,5.54500459678
2018,7,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Salmon","Yellowtail Rockfish",35.56830762,.01935832997,0,0,0,0,35.56830762,.01935832997
2018,8,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Anything/Other Species","Yellowtail Rockfish",174.5740492,.1207851149,0,0,0,0,174.5740492,.1207851149
2018,8,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",7574.284539,3.372172477,30.51774838,.008460417945,6.250623163,.001732856688,7580.535162163,3.373905333688
2018,8,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",2287.48397985,1.58267518399,457.6523541,.1268747006,136.8074975,.03792706437,2424.29147735,1.62060224836
2018,8,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Inshore","Yellowtail Rockfish",84.70679008,.05860733267,54.90058832,.01522005873,13.92367862,.003860053467,98.6304687,.062467386137
2018,9,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",1663.3015563,.82990572082,449.9030981,.1182569836,95.12056401,.02500243058,1758.42212031,.8549081514
2018,9,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",3009.568408,1.073792699,346.3065018,.0910266288,189.6440367,.04984791577,3199.2124447,1.12364061477
2018,9,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Inshore","Yellowtail Rockfish",119.929994,.05983917213,20.74788897,.005453580507,3.238109839,.000851136842,123.168103839,.060690308972
2018,9,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Anything/Other Species","Yellowtail Rockfish",68.5580054,.03420707487,0,0,0,0,68.5580054,.03420707487
2018,10,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",643.4529017,.3126588611,173.580055,.04532047467,47.27645059,.01234353326,690.72935229,.32500239436
2018,10,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Inshore","Yellowtail Rockfish",52.325912216,.025425575175,4.426582505,.001155748109,.491842501,.000128416457,52.817754717,.025553991632
2018,10,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",3673.243611,1.70547371,47.70446247,.01245528401,47.70446247,.01245528401,3720.94807347,1.71792899401
2018,10,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Anything/Other Species","Yellowtail Rockfish",5.455935705,.002651082371,0,0,0,0,5.455935705,.002651082371
2018,10,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Man-Made/Jetty","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",0,0,52.12699649,.02537417895,5.791888499,.002819353217,5.791888499,.002819353217
2018,11,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Inshore","Yellowtail Rockfish",11.96502853,.006868347348,4.965486839,.001241054845,1.017027425,.000254191956,12.982055955,.007122539304
2018,11,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",787.7453071,.452193522,254.4113208,.06358659536,159.6396534,.0398997262,947.3849605,.4920932482
2018,11,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",2762.31151901,1.10305784028,72.74998655,.01818285422,36.64848947,.009159783703,2798.96000848,1.112217623983
2018,12,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",1353.8366072,.58127520371,0,0,0,0,1353.8366072,.58127520371
2018,12,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Anything/Other Species","Yellowtail Rockfish",5.188481574,.002832109654,0,0,0,0,5.188481574,.002832109654
2018,12,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",452.21411611,.24683906955,121.1368563,.02928337455,37.13808428,.008977684126,489.35220039,.255816753676
2019,3,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",0,0,16.02113605,.003872916484,11.44366861,.002766368917,11.44366861,.002766368917
2019,4,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",3427.274614,1.966055236,128.2313631,.03291538596,128.2313631,.03291538596,3555.5059771,1.99897062196
2019,4,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Salmon","Yellowtail Rockfish",80.38914804,.05009352704,0,0,0,0,80.38914804,.05009352704
2019,4,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",1008.43441295,.62839372931,184.942261,.04747236366,105.3995587,.02705474754,1113.83397165,.65544847685
2019,5,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",599.19246602,.49351242236,24.24748288,.006123953756,16.55357005,.004180776122,615.74603607,.497693198482
2019,5,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Anything/Other Species","Yellowtail Rockfish",5.994686717,.004937399134,0,0,0,0,5.994686717,.004937399134
2019,5,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Salmon","Yellowtail Rockfish",24.06723967,.0198224818,0,0,0,0,24.06723967,.0198224818
2019,5,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",3214.225767,1.681642409,42.31678528,.01068754383,27.05499387,.006833019827,3241.28076087,1.688475428827
2019,6,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Salmon","Yellowtail Rockfish",134.224511111,.096801732383,9.220640331,.002328768526,2.45105629,.000619039735,136.675567401,.097420772118
2019,6,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",4485.20123874,2.23025470792,42.04876161,.01061985167,42.04876161,.01061985167,4527.25000035,2.24087455959
2019,6,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",1127.29326433,.81299562952,298.341216,.07534917414,63.86559793,.01612992038,1191.15886226,.8291255499
2019,6,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Inshore","Yellowtail Rockfish",17.73495727,.01279032103,0,0,0,0,17.73495727,.01279032103
2019,6,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Anything/Other Species","Yellowtail Rockfish",42.82114679,.03088229681,0,0,0,0,42.82114679,.03088229681
2019,7,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Anything/Other Species","Yellowtail Rockfish",0,0,18.7368612,.004759686341,2.081873467,.000528854038,2.081873467,.000528854038
2019,7,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Salmon","Yellowtail Rockfish",217.38298248,.1321800743,14.38563855,.003654354193,4.795212849,.001218118064,222.178195329,.133398192364
2019,7,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",1458.8093005,.8870313561,358.2272815,.09099974006,138.4881588,.03517986234,1597.2974593,.92221121844
2019,7,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",6125.6378216,2.82695836562,955.4947884,.2427223773,353.402182,.08977402996,6479.0400036,2.91673239558
2019,7,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Inshore","Yellowtail Rockfish",5.567174542,.00338512949,5.010457088,.001272796116,.556717454,.000141421791,6.123891996,.003526551281
2019,8,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",1457.9751489,1.0136708918,214.7920434,.05337659615,127.55084,.031696843,1585.5259889,1.0453677348
2019,8,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Salmon","Yellowtail Rockfish",134.5651283,.09355766714,25.38387648,.006307984703,5.199107231,.001291996867,139.764235531,.094849664007
2019,8,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Inshore","Yellowtail Rockfish",41.592066401,.02891727412,5.347551394,.001328885776,.594172377,.000147653975,42.186238778,.029064928095
2019,8,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Anything/Other Species","Yellowtail Rockfish",10.77353049,.007490398081,0,0,0,0,10.77353049,.007490398081
2019,8,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",9631.2286034,4.4228448429,236.7800509,.0588406952,118.8345437,.02953081198,9750.0631471,4.45237565488
2019,9,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Anything/Other Species","Yellowtail Rockfish",24.066423564,.017562596511,0,0,0,0,24.066423564,.017562596511
2019,9,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Man-Made/Jetty","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",0,0,25.39575948,.01358985702,2.821751054,.001509984114,2.821751054,.001509984114
2019,9,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Inshore","Yellowtail Rockfish",67.13386715,.04899128521,14.15751612,.003251127024,1.573057346,.000361236336,68.706924496,.049352521546
2019,9,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",1193.05600605,.87063876301,140.8446602,.03234351824,60.07676813,.01379600791,1253.13277418,.88443477092
2019,9,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",5821.1683701,2.27873906638,149.065433,.03423133363,41.34661646,.009494822467,5862.51498656,2.288233888847
2019,10,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Anything/Other Species","Yellowtail Rockfish",10.89925443,.009049527632,0,0,0,0,10.89925443,.009049527632
2019,10,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Inshore","Yellowtail Rockfish",62.56510133,.05194709574,7.820637666,.001478181238,7.820637666,.001478181238,70.385738996,.053425276978
2019,10,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",1326.0349126,1.1009917846,137.7646175,.02603893462,52.9130538,.0100011133,1378.9479664,1.1109928979
2019,10,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",3630.477714,2.572095216,26.38428571,.004986902319,15.83057143,.002992141392,3646.30828543,2.575087357392
2019,11,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",4284.4567482,1.7871438277,69.85527307,.01345928424,23.28509102,.004486428081,4307.74183922,1.791630255781
2019,11,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",1192.0543814,1.0058459728,215.1348055,.04145085075,112.5692008,.02168914104,1304.6235822,1.02753511384
2019,11,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Anything/Other Species","Yellowtail Rockfish",33.38342357,.02816866636,25.39240039,.004892451486,5.200853093,.001002068377,38.584276663,.029170734737
2019,12,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",1559.373869,.52431668,145.4519419,.02736879063,42.74835262,.008043692626,1602.12222162,.532360372626
2019,12,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",317.58750404,.279577979688,38.32952636,.007212229469,38.32952636,.007212229469,355.9170304,.286790209157
2020,7,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",2157.0264493,.7252686279,106.6661431,.0200707072,59.25896838,.01115039289,2216.28541768,.73641902079
2020,7,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Salmon","Yellowtail Rockfish",0,0,5.716503723,.001075639084,0,0,0,0
2020,7,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Inshore","Yellowtail Rockfish",61.26663279,.053934116415,43.69766101,.008222318103,1.702506273,.000320350056,62.969139063,.054254466471
2020,7,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",1971.2362434,1.7353146429,485.6841203,.09138817141,69.00466664,.01298418054,2040.24091004,1.74829882344
2020,7,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Anything/Other Species","Yellowtail Rockfish",10.07642002,.008870453391,10.07642002,.001896017518,0,0,10.07642002,.008870453391
2020,8,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Inshore","Yellowtail Rockfish",29.89820689,.02631992812,27.50635034,.005175699502,2.391856551,.000450060826,32.290063441,.026769988946
2020,8,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",1610.0990648,1.4173991035,473.4148712,.08907954284,61.30641752,.01153564871,1671.40548232,1.42893475221
2020,8,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Salmon","Yellowtail Rockfish",46.78360524,.04118444733,0,0,0,0,46.78360524,.04118444733
2020,8,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Anything/Other Species","Yellowtail Rockfish",71.78913247,.06319726173,0,0,0,0,71.78913247,.06319726173
2020,8,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Coastal Migratory","Yellowtail Rockfish",0,0,11.85514784,.002230709709,0,0,0,0
2020,8,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",2985.0549912,1.003681127,60.1825603,.01132417945,60.1825603,.01132417945,3045.2375515,1.01500530645
2020,9,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Inshore","Yellowtail Rockfish",160.2681293,.1410869106,0,0,0,0,160.2681293,.1410869106
2020,9,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Anything/Other Species","Yellowtail Rockfish",28.250223662,.024869178901,0,0,0,0,28.250223662,.024869178901
2020,9,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",2464.59231,.8286831549,107.1561874,.0201629158,85.72494992,.01613033264,2550.31725992,.84481348754
2020,9,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",1211.4333204,1.0664464939,189.3991393,.03563806246,45.92776777,.008641943473,1257.36108817,1.075088437373
2020,9,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Man-Made/Jetty","Ocean <= 3 Miles","Northern California","Coastal Migratory","Yellowtail Rockfish",33.45362329,.02017402964,0,0,0,0,33.45362329,.02017402964
2020,9,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Inshore","Yellowtail Rockfish",0,0,0,0,0,0,0,0
2020,10,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Inshore","Yellowtail Rockfish",53.967520992,.04750857729,23.59832928,.004440351395,2.622036586,.000493372377,56.589557578,.048001949667
2020,10,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",1750.2334631,1.5407619293,394.5052221,.07423160313,150.074775,.02823864048,1900.3082381,1.56900056978
2020,10,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Anything/Other Species","Yellowtail Rockfish",44.16185675,.03887647508,10.74118005,.002021101294,2.200000734,.000413960506,46.361857484,.039290435586
2020,10,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",3925.7931036,1.3199905724,100.8965517,.01898507894,100.8965517,.01898507894,4026.6896553,1.33897565134
2020,11,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",1695.3727811,.5700443271,49.86390533,.009382582088,49.86390533,.009382582088,1745.23668643,.579426909188
2020,11,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Coastal Migratory","Yellowtail Rockfish",75.11875,.0661283838,0,0,0,0,75.11875,.0661283838
2020,11,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Inshore","Yellowtail Rockfish",0,0,10.98373622,.002066741584,2.249680912,.000423308517,2.249680912,.000423308517
2020,11,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Anything/Other Species","Yellowtail Rockfish",17.82739576,.01569377644,0,0,0,0,17.82739576,.01569377644
2020,11,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",431.0928155,.3794987425,77.67187335,.01461503512,35.4864503,.006677265463,466.5792658,.386176007963
2020,12,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",1530.27486,.5145325633,0,0,0,0,1530.27486,.5145325633
2020,12,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",263.6184878,.232068086,100.8418155,.01897477956,15.90328402,.002992422412,279.52177182,.235060508412
2021,2,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",0,0,14.48978788,.0027264536,2.967787879,.000558430256,2.967787879,.000558430256
2021,3,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",12.08010732,.01063433527,0,0,0,0,12.08010732,.01063433527
2021,4,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",879.2736394,.7740403654,53.0273553,.009977828867,13.48513903,.002537415052,892.75877843,.776577780452
2021,4,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Inshore","Yellowtail Rockfish",14.65157832,.01289804735,0,0,0,0,14.65157832,.01289804735
2021,4,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Salmon","Yellowtail Rockfish",95.49177969,.08406312748,0,0,0,0,95.49177969,.08406312748
2021,4,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",2521.316048,.8477556832,36.46531475,.006861452322,26.04665339,.004901037373,2547.36270139,.852656720573
2021,5,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Salmon","Yellowtail Rockfish",38.48807827,.03388174605,30.18564995,.005679846709,19.2990221,.003631377404,57.78710037,.037513123454
2021,5,,"C","Central (San Luis Obispo, Monterey And Santa Cruz Counties)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Inshore","Yellowtail Rockfish",15.51403039,.01365727938,0,0,0,0,15.51403039,.01365727938
