"Area","Bio_Pattern","Sex","BirthSeas","Settlement","Platoon","Morph","Yr","Seas","Time","Beg/Mid","Era","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40"
1,1,2,1,1,1,2,1887,1,1887,"B","VIRG",18315,15988.1,13956.8,12183.6,10635.7,9284.45,8104.88,7075.16,6176.28,5391.59,4706.6,4108.63,3586.63,3130.96,2733.17,2385.93,2082.8,1818.18,1587.19,1385.54,1209.51,1055.84,921.697,804.597,702.374,613.139,535.24,467.239,407.877,356.057,310.82,271.331,236.859,206.766,180.497,157.565,137.547,120.072,104.817,91.4998,628.696
1,1,2,1,1,1,2,1887,1,1887.5,"M","VIRG",17112,14937.9,13040.1,11383.4,9937.14,8674.64,7572.54,6610.46,5770.61,5037.46,4397.46,3838.77,3351.06,2925.31,2553.66,2229.22,1946,1698.76,1482.94,1294.53,1130.06,986.491,861.159,751.75,656.241,572.867,500.085,436.55,381.087,332.67,290.405,253.51,221.302,193.186,168.642,147.216,128.512,112.185,97.9321,85.49,587.403
1,1,2,1,1,1,2,1888,1,1888,"B","INIT",18315,15988.1,13956.8,12183.6,10635.7,9284.45,8104.88,7075.16,6176.28,5391.59,4706.6,4108.63,3586.63,3130.96,2733.17,2385.93,2082.8,1818.18,1587.19,1385.54,1209.51,1055.84,921.697,804.597,702.374,613.139,535.24,467.239,407.877,356.057,310.82,271.331,236.859,206.766,180.497,157.565,137.547,120.072,104.817,91.4998,628.696
1,1,2,1,1,1,2,1888,1,1888.5,"M","INIT",17112,14937.9,13040.1,11383.4,9937.14,8674.64,7572.54,6610.46,5770.61,5037.46,4397.46,3838.77,3351.06,2925.31,2553.66,2229.22,1946,1698.76,1482.94,1294.53,1130.06,986.491,861.159,751.75,656.241,572.867,500.085,436.55,381.087,332.67,290.405,253.51,221.302,193.186,168.642,147.216,128.512,112.185,97.9321,85.49,587.403
1,1,2,1,1,1,2,1889,1,1889,"B","TIME",18327.2,15988.1,13956.8,12183.6,10635.7,9284.45,8104.88,7075.16,6176.28,5391.59,4706.6,4108.63,3586.63,3130.96,2733.17,2385.93,2082.8,1818.18,1587.19,1385.54,1209.51,1055.84,921.697,804.597,702.374,613.139,535.24,467.239,407.877,356.057,310.82,271.331,236.859,206.766,180.497,157.565,137.547,120.072,104.817,91.4998,628.696
1,1,2,1,1,1,2,1889,1,1889.5,"M","TIME",17123.4,14937.9,13040.1,11383.4,9937.14,8674.64,7572.54,6610.46,5770.61,5037.46,4397.46,3838.77,3351.06,2925.31,2553.65,2229.22,1946,1698.76,1482.94,1294.53,1130.06,986.491,861.158,751.749,656.241,572.866,500.085,436.55,381.087,332.67,290.405,253.509,221.301,193.185,168.641,147.216,128.512,112.185,97.932,85.4899,587.402
1,1,2,1,1,1,2,1890,1,1890,"B","TIME",18327.2,15998.8,13956.8,12183.6,10635.7,9284.45,8104.88,7075.16,6176.27,5391.59,4706.59,4108.63,3586.63,3130.95,2733.17,2385.93,2082.8,1818.18,1587.18,1385.53,1209.5,1055.84,921.696,804.596,702.373,613.138,535.239,467.238,407.876,356.056,310.82,271.331,236.858,206.766,180.497,157.565,137.546,120.071,104.816,91.4997,628.695
1,1,2,1,1,1,2,1890,1,1890.5,"M","TIME",17123.4,14947.9,13040.1,11383.4,9937.14,8674.64,7572.54,6610.46,5770.61,5037.46,4397.46,3838.77,3351.05,2925.31,2553.65,2229.21,1946,1698.76,1482.93,1294.53,1130.06,986.489,861.157,751.748,656.24,572.866,500.084,436.549,381.086,332.67,290.404,253.509,221.301,193.185,168.641,147.216,128.512,112.185,97.9319,85.4898,587.401
1,1,2,1,1,1,2,1891,1,1891,"B","TIME",18327.2,15998.8,13966.1,12183.6,10635.7,9284.45,8104.88,7075.16,6176.27,5391.59,4706.59,4108.62,3586.63,3130.95,2733.17,2385.92,2082.79,1818.18,1587.18,1385.53,1209.5,1055.84,921.694,804.595,702.372,613.137,535.239,467.237,407.876,356.056,310.819,271.33,236.858,206.766,180.496,157.565,137.546,120.071,104.816,91.4995,628.694
1,1,2,1,1,1,2,1891,1,1891.5,"M","TIME",17123.4,14947.9,13048.8,11383.4,9937.14,8674.64,7572.54,6610.46,5770.61,5037.46,4397.45,3838.76,3351.05,2925.3,2553.65,2229.21,1945.99,1698.76,1482.93,1294.53,1130.06,986.487,861.155,751.747,656.238,572.864,500.083,436.548,381.085,332.669,290.404,253.508,221.301,193.185,168.641,147.215,128.512,112.185,97.9317,85.4896,587.4
1,1,2,1,1,1,2,1892,1,1892,"B","TIME",18327.2,15998.7,13966.1,12191.8,10635.7,9284.45,8104.88,7075.16,6176.27,5391.58,4706.59,4108.62,3586.62,3130.95,2733.16,2385.92,2082.79,1818.17,1587.18,1385.53,1209.5,1055.83,921.692,804.592,702.37,613.135,535.237,467.236,407.874,356.055,310.818,271.329,236.857,206.765,180.496,157.564,137.546,120.071,104.816,91.4993,628.692
1,1,2,1,1,1,2,1892,1,1892.5,"M","TIME",17123.4,14947.9,13048.8,11391,9937.14,8674.64,7572.53,6610.44,5770.59,5037.43,4397.42,3838.73,3351.02,2925.27,2553.62,2229.18,1945.97,1698.73,1482.91,1294.51,1130.04,986.473,861.143,751.736,656.229,572.856,500.075,436.541,381.079,332.664,290.399,253.505,221.297,193.182,168.638,147.213,128.51,112.183,97.9302,85.4883,587.391
1,1,2,1,1,1,2,1893,1,1893,"B","TIME",18327.1,15998.7,13966.1,12191.8,10642.8,9284.45,8104.87,7075.15,6176.25,5391.55,4706.54,4108.56,3586.56,3130.89,2733.11,2385.86,2082.74,1818.13,1587.14,1385.49,1209.47,1055.81,921.668,804.571,702.351,613.118,535.223,467.223,407.863,356.045,310.81,271.322,236.851,206.759,180.491,157.56,137.542,120.068,104.813,91.4968,628.675
1,1,2,1,1,1,2,1893,1,1893.5,"M","TIME",17123.4,14947.9,13048.8,11391,9943.78,8674.64,7572.53,6610.44,5770.57,5037.4,4397.38,3838.68,3350.97,2925.22,2553.57,2229.13,1945.92,1698.69,1482.88,1294.48,1130.02,986.448,861.121,751.717,656.212,572.841,500.063,436.53,381.07,332.655,290.392,253.498,221.292,193.177,168.634,147.209,128.507,112.18,97.9277,85.4861,587.376
1,1,2,1,1,1,2,1894,1,1894,"B","TIME",18327.1,15998.7,13966.1,12191.8,10642.8,9290.66,8104.87,7075.15,6176.24,5391.53,4706.51,4108.53,3586.52,3130.84,2733.06,2385.82,2082.7,1818.09,1587.1,1385.46,1209.44,1055.78,921.646,804.552,702.335,613.104,535.21,467.212,407.854,356.036,310.802,271.315,236.845,206.754,180.487,157.556,137.539,120.065,104.811,91.4946,628.66
1,1,2,1,1,1,2,1894,1,1894.5,"M","TIME",17123.4,14947.9,13048.8,11391,9943.78,8680.44,7572.53,6610.43,5770.56,5037.38,4397.36,3838.65,3350.93,2925.18,2553.52,2229.09,1945.88,1698.66,1482.84,1294.45,1129.99,986.426,861.101,751.699,656.197,572.828,500.051,436.52,381.061,332.647,290.385,253.492,221.286,193.172,168.63,147.206,128.503,112.177,97.9253,85.4841,587.362
1,1,2,1,1,1,2,1895,1,1895,"B","TIME",18327.1,15998.7,13966.1,12191.8,10642.8,9290.66,8110.29,7075.15,6176.24,5391.53,4706.5,4108.51,3586.49,3130.81,2733.02,2385.78,2082.66,1818.06,1587.07,1385.43,1209.41,1055.76,921.625,804.534,702.319,613.09,535.197,467.201,407.844,356.028,310.795,271.309,236.84,206.749,180.482,157.552,137.535,120.062,104.808,91.4924,628.645
1,1,2,1,1,1,2,1895,1,1895.5,"M","TIME",17123.3,14947.9,13048.8,11391,9943.78,8680.44,7577.6,6610.44,5770.57,5037.4,4397.36,3838.65,3350.92,2925.16,2553.51,2229.07,1945.87,1698.64,1482.83,1294.43,1129.98,986.412,861.089,751.689,656.187,572.819,500.043,436.513,381.055,332.642,290.381,253.488,221.283,193.169,168.627,147.204,128.502,112.176,97.9239,85.4828,587.353
1,1,2,1,1,1,2,1896,1,1896,"B","TIME",18327.1,15998.6,13966.1,12191.7,10642.8,9290.66,8110.29,7079.89,6176.26,5391.55,4706.53,4108.53,3586.51,3130.82,2733.03,2385.78,2082.66,1818.05,1587.07,1385.43,1209.41,1055.75,921.62,804.529,702.314,613.086,535.194,467.198,407.841,356.026,310.793,271.307,236.838,206.748,180.481,157.551,137.535,120.061,104.807,91.4918,628.641
1,1,2,1,1,1,2,1896,1,1896.5,"M","TIME",17123.3,14947.8,13048.8,11391,9943.78,8680.44,7577.6,6614.87,5770.59,5037.42,4397.4,3838.68,3350.94,2925.18,2553.52,2229.08,1945.87,1698.64,1482.82,1294.43,1129.97,986.41,861.087,751.686,656.185,572.817,500.042,436.512,381.054,332.641,290.38,253.487,221.282,193.169,168.627,147.203,128.501,112.175,97.9235,85.4824,587.351
1,1,2,1,1,1,2,1897,1,1897,"B","TIME",18327.1,15998.7,13966,12191.7,10642.8,9290.66,8110.29,7079.89,6180.4,5391.57,4706.56,4108.57,3586.55,3130.85,2733.05,2385.8,2082.67,1818.06,1587.07,1385.43,1209.41,1055.75,921.62,804.529,702.314,613.086,535.194,467.198,407.841,356.025,310.793,271.307,236.838,206.748,180.481,157.551,137.534,120.061,104.807,91.4917,628.64
1,1,2,1,1,1,2,1897,1,1897.5,"M","TIME",17123.4,14947.8,13048.7,11390.9,9943.75,8680.43,7577.6,6614.88,5774.46,5037.44,4397.42,3838.71,3350.98,2925.21,2553.54,2229.1,1945.88,1698.65,1482.83,1294.43,1129.97,986.41,861.086,751.686,656.185,572.817,500.041,436.511,381.053,332.641,290.379,253.487,221.282,193.168,168.626,147.203,128.501,112.175,97.9233,85.4823,587.35
1,1,2,1,1,1,2,1898,1,1898,"B","TIME",18327.1,15998.7,13966,12191.7,10642.8,9290.63,8110.29,7079.89,6180.4,5395.19,4706.58,4108.59,3586.58,3130.88,2733.08,2385.82,2082.68,1818.07,1587.08,1385.43,1209.41,1055.75,921.62,804.529,702.314,613.085,535.193,467.197,407.84,356.025,310.792,271.307,236.837,206.748,180.481,157.551,137.534,120.061,104.807,91.4915,628.639
1,1,2,1,1,1,2,1898,1,1898.5,"M","TIME",17123.4,14947.9,13048.7,11390.9,9943.73,8680.41,7577.6,6614.88,5774.46,5040.82,4397.44,3838.74,3351.01,2925.24,2553.56,2229.11,1945.89,1698.65,1482.83,1294.44,1129.98,986.411,861.087,751.686,656.184,572.817,500.041,436.511,381.053,332.641,290.379,253.487,221.282,193.168,168.626,147.203,128.501,112.175,97.9232,85.4822,587.349
1,1,2,1,1,1,2,1899,1,1899,"B","TIME",18327.2,15998.7,13966.1,12191.7,10642.7,9290.61,8110.27,7079.89,6180.4,5395.19,4709.73,4108.61,3586.6,3130.91,2733.1,2385.84,2082.7,1818.08,1587.08,1385.44,1209.41,1055.76,921.622,804.529,702.314,613.085,535.193,467.197,407.84,356.025,310.792,271.306,236.837,206.747,180.48,157.551,137.534,120.061,104.807,91.4915,628.639
1,1,2,1,1,1,2,1899,1,1899.5,"M","TIME",17123.4,14947.9,13048.8,11390.9,9943.71,8680.4,7577.58,6614.87,5774.46,5040.82,4400.39,3838.75,3351.03,2925.26,2553.59,2229.13,1945.91,1698.67,1482.84,1294.44,1129.98,986.412,861.088,751.686,656.184,572.816,500.04,436.511,381.052,332.64,290.379,253.486,221.281,193.168,168.626,147.202,128.501,112.175,97.9231,85.4821,587.348
1,1,2,1,1,1,2,1900,1,1900,"B","TIME",18327.3,15998.8,13966.1,12191.7,10642.7,9290.6,8110.26,7079.87,6180.4,5395.19,4709.74,4111.37,3586.61,3130.92,2733.12,2385.86,2082.72,1818.09,1587.09,1385.44,1209.42,1055.76,921.622,804.529,702.314,613.085,535.193,467.197,407.84,356.024,310.792,271.306,236.837,206.747,180.48,157.55,137.534,120.06,104.807,91.4913,628.637
1,1,2,1,1,1,2,1900,1,1900.5,"M","TIME",17123.5,14947.9,13048.8,11390.9,9943.72,8680.38,7577.56,6614.86,5774.46,5040.82,4400.39,3841.32,3351.04,2925.28,2553.61,2229.15,1945.92,1698.68,1482.85,1294.45,1129.98,986.414,861.088,751.686,656.184,572.816,500.04,436.51,381.052,332.64,290.378,253.486,221.281,193.167,168.626,147.202,128.5,112.174,97.9229,85.4819,587.347
1,1,2,1,1,1,2,1901,1,1901,"B","TIME",18327.4,15998.8,13966.1,12191.7,10642.8,9290.6,8110.24,7079.86,6180.38,5395.19,4709.73,4111.37,3589.02,3130.94,2733.14,2385.88,2082.74,1818.11,1587.11,1385.45,1209.42,1055.76,921.624,804.53,702.314,613.085,535.192,467.196,407.839,356.024,310.791,271.305,236.836,206.747,180.48,157.55,137.534,120.06,104.807,91.4911,628.636
1,1,2,1,1,1,2,1901,1,1901.5,"M","TIME",17123.6,14948,13048.8,11391,9943.73,8680.38,7577.55,6614.84,5774.45,5040.82,4400.39,3841.32,3353.28,2925.29,2553.62,2229.17,1945.94,1698.69,1482.86,1294.45,1129.99,986.417,861.09,751.687,656.184,572.816,500.039,436.51,381.051,332.639,290.378,253.485,221.28,193.167,168.625,147.202,128.5,112.174,97.9227,85.4817,587.346
1,1,2,1,1,1,2,1902,1,1902,"B","TIME",18327.4,15998.9,13966.2,12191.8,10642.8,9290.61,8110.24,7079.85,6180.37,5395.17,4709.73,4111.36,3589.02,3133.03,2733.15,2385.89,2082.75,1818.13,1587.12,1385.46,1209.43,1055.77,921.626,804.531,702.314,613.084,535.192,467.196,407.839,356.023,310.791,271.305,236.836,206.746,180.479,157.55,137.533,120.06,104.806,91.4909,628.634
1,1,2,1,1,1,2,1902,1,1902.5,"M","TIME",17123.7,14948.1,13048.9,11391,9943.75,8680.39,7577.55,6614.83,5774.43,5040.81,4400.39,3841.32,3353.28,2927.25,2553.63,2229.18,1945.95,1698.71,1482.87,1294.46,1129.99,986.42,861.091,751.687,656.184,572.815,500.039,436.509,381.051,332.638,290.377,253.485,221.28,193.167,168.625,147.201,128.5,112.174,97.9224,85.4815,587.344
1,1,2,1,1,1,2,1903,1,1903,"B","TIME",18327.5,15999,13966.3,12191.8,10642.8,9290.63,8110.25,7079.85,6180.36,5395.16,4709.72,4111.36,3589.01,3133.03,2734.98,2385.9,2082.76,1818.14,1587.13,1385.47,1209.44,1055.77,921.629,804.532,702.314,613.084,535.191,467.195,407.838,356.022,310.79,271.304,236.835,206.746,180.479,157.549,137.533,120.059,104.806,91.4906,628.632
1,1,2,1,1,1,2,1903,1,1903.5,"M","TIME",17123.8,14948.1,13048.9,11391,9943.78,8680.41,7577.56,6614.83,5774.42,5040.79,4400.37,3841.32,3353.28,2927.24,2555.34,2229.19,1945.96,1698.72,1482.88,1294.47,1130,986.424,861.094,751.688,656.184,572.815,500.038,436.508,381.05,332.638,290.376,253.484,221.279,193.166,168.624,147.201,128.499,112.174,97.922,85.4812,587.342
1,1,2,1,1,1,2,1904,1,1904,"B","TIME",18327.6,15999.1,13966.3,12191.9,10642.9,9290.66,8110.27,7079.86,6180.36,5395.15,4709.71,4111.35,3589.01,3133.03,2734.98,2387.5,2082.77,1818.15,1587.14,1385.48,1209.45,1055.78,921.633,804.535,702.315,613.084,535.191,467.194,407.837,356.021,310.789,271.303,236.834,206.745,180.478,157.549,137.532,120.059,104.806,91.4902,628.63
1,1,2,1,1,1,2,1904,1,1904.5,"M","TIME",17123.8,14948.2,13049,11391.1,9943.82,8680.44,7577.58,6614.84,5774.42,5040.78,4400.36,3841.3,3353.27,2927.24,2555.33,2230.67,1945.96,1698.72,1482.89,1294.48,1130,986.428,861.096,751.689,656.184,572.814,500.037,436.507,381.048,332.636,290.375,253.483,221.278,193.165,168.623,147.2,128.498,112.173,97.9215,85.4807,587.339
1,1,2,1,1,1,2,1905,1,1905,"B","TIME",18327.7,15999.1,13966.4,12191.9,10642.9,9290.7,8110.3,7079.87,6180.36,5395.14,4709.69,4111.33,3588.99,3133.01,2734.96,2387.49,2084.15,1818.14,1587.14,1385.49,1209.45,1055.78,921.635,804.535,702.314,613.082,535.189,467.192,407.835,356.019,310.787,271.302,236.833,206.743,180.477,157.547,137.531,120.058,104.805,91.4895,628.625
1,1,2,1,1,1,2,1905,1,1905.5,"M","TIME",17123.9,14948.3,13049.1,11391.1,9943.87,8680.47,7577.6,6614.85,5774.43,5040.78,4400.34,3841.28,3353.25,2927.23,2555.32,2230.67,1947.26,1698.72,1482.89,1294.48,1130.01,986.433,861.099,751.69,656.184,572.813,500.036,436.505,381.047,332.635,290.373,253.481,221.277,193.164,168.623,147.199,128.498,112.172,97.9209,85.4802,587.335
1,1,2,1,1,1,2,1906,1,1906,"B","TIME",18327.8,15999.2,13966.5,12192,10643,9290.74,8110.33,7079.89,6180.38,5395.15,4709.69,4111.32,3588.98,3133,2734.96,2387.48,2084.15,1819.36,1587.14,1385.49,1209.46,1055.79,921.64,804.539,702.316,613.083,535.189,467.191,407.834,356.018,310.786,271.301,236.832,206.743,180.476,157.547,137.531,120.058,104.804,91.4891,628.622
1,1,2,1,1,1,2,1906,1,1906.5,"M","TIME",17124,14948.3,13049.1,11391.2,9943.92,8680.51,7577.63,6614.87,5774.44,5040.79,4400.34,3841.28,3353.24,2927.22,2555.32,2230.66,1947.26,1699.86,1482.89,1294.49,1130.02,986.438,861.103,751.693,656.186,572.814,500.035,436.504,381.046,332.633,290.372,253.48,221.276,193.163,168.622,147.198,128.497,112.172,97.9204,85.4797,587.332
1,1,2,1,1,1,2,1907,1,1907,"B","TIME",18327.8,15999.3,13966.5,12192,10643,9290.79,8110.37,7079.92,6180.4,5395.16,4709.7,4111.32,3588.97,3132.99,2734.95,2387.47,2084.14,1819.35,1588.2,1385.49,1209.46,1055.79,921.645,804.543,702.319,613.085,535.189,467.191,407.833,356.017,310.785,271.299,236.831,206.742,180.475,157.546,137.53,120.057,104.804,91.4886,628.619
1,1,2,1,1,1,2,1907,1,1907.5,"M","TIME",17124,14948.4,13049.2,11391.3,9943.97,8680.56,7577.67,6614.9,5774.46,5040.8,4400.35,3841.27,3353.23,2927.21,2555.31,2230.66,1947.25,1699.85,1483.88,1294.49,1130.02,986.443,861.108,751.697,656.188,572.815,500.036,436.504,381.045,332.633,290.371,253.479,221.275,193.162,168.621,147.198,128.496,112.171,97.9199,85.4793,587.328
1,1,2,1,1,1,2,1908,1,1908,"B","TIME",18327.9,15999.3,13966.6,12192.1,10643.1,9290.83,8110.41,7079.95,6180.42,5395.18,4709.7,4111.32,3588.97,3132.98,2734.94,2387.46,2084.14,1819.35,1588.2,1386.42,1209.46,1055.79,921.649,804.547,702.323,613.087,535.19,467.191,407.833,356.016,310.784,271.298,236.83,206.741,180.474,157.545,137.529,120.056,104.803,91.4881,628.615
1,1,2,1,1,1,2,1908,1,1908.5,"M","TIME",17124.1,14948.5,13049.2,11391.3,9944.01,8680.6,7577.7,6614.93,5774.48,5040.81,4400.35,3841.28,3353.23,2927.19,2555.29,2230.64,1947.24,1699.84,1483.88,1295.35,1130.02,986.444,861.111,751.7,656.19,572.816,500.036,436.504,381.044,332.631,290.37,253.478,221.274,193.161,168.62,147.197,128.496,112.17,97.9192,85.4787,587.324
1,1,2,1,1,1,2,1909,1,1909,"B","TIME",18327.9,15999.4,13966.6,12192.1,10643.1,9290.88,8110.45,7079.99,6180.45,5395.2,4709.71,4111.32,3588.97,3132.98,2734.92,2387.45,2084.12,1819.34,1588.19,1386.41,1210.26,1055.79,921.649,804.548,702.325,613.088,535.191,467.191,407.832,356.015,310.782,271.297,236.828,206.739,180.473,157.544,137.528,120.055,104.802,91.4873,628.61
1,1,2,1,1,1,2,1909,1,1909.5,"M","TIME",17124.1,14948.5,13049.3,11391.3,9944.05,8680.64,7577.74,6614.96,5774.5,5040.83,4400.37,3841.28,3353.23,2927.19,2555.28,2230.63,1947.23,1699.84,1483.87,1295.34,1130.77,986.442,861.111,751.702,656.193,572.818,500.037,436.504,381.044,332.63,290.369,253.477,221.272,193.16,168.619,147.196,128.495,112.169,97.9184,85.478,587.32
1,1,2,1,1,1,2,1910,1,1910,"B","TIME",18328,15999.4,13966.7,12192.2,10643.1,9290.91,8110.48,7080.02,6180.48,5395.22,4709.73,4111.34,3588.97,3132.98,2734.92,2387.44,2084.11,1819.33,1588.18,1386.4,1210.26,1056.49,921.648,804.549,702.327,613.091,535.193,467.192,407.832,356.015,310.782,271.296,236.827,206.738,180.472,157.543,137.527,120.054,104.802,91.4867,628.605
1,1,2,1,1,1,2,1910,1,1910.5,"M","TIME",17124.2,14948.5,13049.3,11391.4,9944.09,8680.67,7577.78,6614.99,5774.53,5040.85,4400.38,3841.29,3353.23,2927.19,2555.28,2230.62,1947.22,1699.83,1483.86,1295.34,1130.76,987.099,861.11,751.703,656.194,572.82,500.038,436.505,381.044,332.63,290.368,253.476,221.271,193.159,168.618,147.195,128.494,112.169,97.9178,85.4774,587.315
1,1,2,1,1,1,2,1911,1,1911,"B","TIME",18328,15999.4,13966.7,12192.2,10643.2,9290.95,8110.52,7080.06,6180.51,5395.25,4709.75,4111.35,3588.98,3132.98,2734.92,2387.44,2084.11,1819.32,1588.17,1386.4,1210.25,1056.49,922.261,804.548,702.327,613.092,535.194,467.193,407.833,356.015,310.781,271.295,236.826,206.737,180.471,157.542,137.526,120.054,104.801,91.486,628.6
1,1,2,1,1,1,2,1911,1,1911.5,"M","TIME",17124.2,14948.6,13049.3,11391.4,9944.13,8680.71,7577.8,6615.02,5774.56,5040.87,4400.4,3841.3,3353.24,2927.19,2555.28,2230.62,1947.21,1699.82,1483.85,1295.33,1130.76,987.094,861.682,751.701,656.195,572.821,500.04,436.506,381.044,332.63,290.367,253.475,221.27,193.158,168.617,147.194,128.493,112.168,97.917,85.4767,587.31
1,1,2,1,1,1,2,1912,1,1912,"B","TIME",18328,15999.5,13966.7,12192.3,10643.2,9290.98,8110.55,7080.08,6180.54,5395.27,4709.77,4111.37,3588.99,3132.99,2734.92,2387.44,2084.1,1819.31,1588.16,1386.39,1210.25,1056.48,922.256,805.083,702.325,613.092,535.195,467.195,407.834,356.015,310.781,271.295,236.826,206.736,180.47,157.541,137.525,120.053,104.8,91.4853,628.595
1,1,2,1,1,1,2,1912,1,1912.5,"M","TIME",17124.2,14948.6,13049.4,11391.4,9944.16,8680.74,7577.83,6615.05,5774.58,5040.89,4400.42,3841.32,3353.25,2927.2,2555.28,2230.62,1947.21,1699.81,1483.84,1295.32,1130.75,987.088,861.677,752.2,656.193,572.821,500.041,436.507,381.045,332.63,290.367,253.474,221.27,193.157,168.616,147.193,128.492,112.167,97.9163,85.4761,587.305
1,1,2,1,1,1,2,1913,1,1913,"B","TIME",18328.1,15999.5,13966.8,12192.3,10643.2,9291.01,8110.58,7080.11,6180.56,5395.3,4709.79,4111.38,3589,3132.99,2734.92,2387.44,2084.1,1819.3,1588.16,1386.38,1210.24,1056.48,922.251,805.078,702.792,613.091,535.195,467.195,407.835,356.016,310.781,271.294,236.825,206.735,180.469,157.54,137.524,120.052,104.799,91.4846,628.589
1,1,2,1,1,1,2,1913,1,1913.5,"M","TIME",17124.3,14948.6,13049.4,11391.5,9944.18,8680.76,7577.86,6615.08,5774.61,5040.92,4400.44,3841.33,3353.26,2927.2,2555.28,2230.62,1947.2,1699.8,1483.84,1295.31,1130.74,987.082,861.672,752.196,656.628,572.819,500.04,436.507,381.046,332.631,290.367,253.474,221.269,193.156,168.615,147.192,128.491,112.166,97.9155,85.4753,587.3
1,1,2,1,1,1,2,1914,1,1914,"B","TIME",18328.1,15999.5,13966.8,12192.3,10643.3,9291.03,8110.6,7080.13,6180.58,5395.32,4709.81,4111.4,3589.02,3133,2734.93,2387.44,2084.1,1819.3,1588.15,1386.37,1210.23,1056.47,922.245,805.073,702.787,613.497,535.193,467.195,407.835,356.016,310.782,271.294,236.824,206.735,180.468,157.539,137.523,120.051,104.798,91.4838,628.584
1,1,2,1,1,1,2,1914,1,1914.5,"M","TIME",17124.3,14948.7,13049.4,11391.5,9944.2,8680.79,7577.88,6615.1,5774.63,5040.93,4400.46,3841.35,3353.27,2927.21,2555.29,2230.62,1947.2,1699.8,1483.83,1295.31,1130.73,987.074,861.666,752.191,656.624,573.199,500.038,436.507,381.046,332.631,290.368,253.474,221.268,193.155,168.614,147.191,128.49,112.165,97.9147,85.4746,587.294
1,1,2,1,1,1,2,1915,1,1915,"B","TIME",18328.1,15999.5,13966.8,12192.3,10643.3,9291.06,8110.62,7080.16,6180.6,5395.34,4709.83,4111.42,3589.03,3133.01,2734.94,2387.44,2084.1,1819.3,1588.15,1386.36,1210.22,1056.46,922.237,805.067,702.782,613.493,535.548,467.193,407.834,356.016,310.782,271.294,236.824,206.734,180.467,157.538,137.523,120.05,104.798,91.483,628.577
1,1,2,1,1,1,2,1915,1,1915.5,"M","TIME",17124.3,14948.7,13049.4,11391.5,9944.23,8680.81,7577.9,6615.12,5774.65,5040.95,4400.47,3841.36,3353.28,2927.22,2555.29,2230.62,1947.2,1699.8,1483.83,1295.3,1130.73,987.066,861.658,752.185,656.619,573.194,500.369,436.504,381.045,332.631,290.368,253.474,221.268,193.154,168.613,147.19,128.489,112.164,97.9138,85.4738,587.288
1,1,2,1,1,1,2,1916,1,1916,"B","TIME",18328.1,15999.6,13966.8,12192.3,10643.3,9291.08,8110.64,7080.17,6180.62,5395.35,4709.84,4111.43,3589.04,3133.02,2734.94,2387.44,2084.1,1819.3,1588.14,1386.36,1210.22,1056.45,922.229,805.059,702.776,613.487,535.543,467.502,407.832,356.015,310.781,271.294,236.824,206.734,180.467,157.537,137.522,120.049,104.797,91.4821,628.57
1,1,2,1,1,1,2,1916,1,1916.5,"M","TIME",17124.3,14948.7,13049.5,11391.5,9944.24,8680.82,7577.91,6615.12,5774.64,5040.94,4400.45,3841.33,3353.26,2927.2,2555.27,2230.59,1947.18,1699.77,1483.8,1295.28,1130.7,987.044,861.638,752.167,656.604,573.181,500.358,436.787,381.037,332.625,290.363,253.47,221.265,193.151,168.61,147.187,128.486,112.162,97.9115,85.4717,587.273
1,1,2,1,1,1,2,1917,1,1917,"B","TIME",18328.1,15999.6,13966.8,12192.4,10643.3,9291.09,8110.65,7080.18,6180.61,5395.32,4709.8,4111.38,3588.98,3132.97,2734.89,2387.39,2084.05,1819.25,1588.1,1386.32,1210.18,1056.42,922.196,805.029,702.749,613.465,535.523,467.484,408.09,356.003,310.771,271.286,236.817,206.728,180.461,157.532,137.517,120.045,104.793,91.4787,628.545
1,1,2,1,1,1,2,1917,1,1917.5,"M","TIME",17124.3,14948.7,13049.5,11391.6,9944.26,8680.84,7577.92,6615.11,5774.61,5040.88,4400.38,3841.25,3353.17,2927.11,2555.19,2230.52,1947.11,1699.71,1483.74,1295.22,1130.65,986.998,861.595,752.128,656.569,573.152,500.332,436.764,381.273,332.609,290.35,253.459,221.255,193.143,168.602,147.18,128.48,112.156,97.9065,85.4673,587.241
1,1,2,1,1,1,2,1918,1,1918,"B","TIME",18328,15999.5,13966.9,12192.4,10643.3,9291.11,8110.66,7080.18,6180.59,5395.27,4709.73,4111.28,3588.88,3132.85,2734.78,2387.29,2083.95,1819.16,1588.02,1386.24,1210.11,1056.36,922.139,804.977,702.703,613.424,535.488,467.454,408.063,356.218,310.752,271.27,236.803,206.716,180.451,157.523,137.509,120.037,104.786,91.4727,628.502
1,1,2,1,1,1,2,1918,1,1918.5,"M","TIME",17124.2,14948.7,13049.5,11391.6,9944.27,8680.84,7577.9,6615.05,5774.5,5040.73,4400.18,3841.03,3352.94,2926.88,2554.97,2230.32,1946.92,1699.54,1483.59,1295.08,1130.53,986.888,861.498,752.04,656.492,573.083,500.273,436.712,381.227,332.792,290.316,253.43,221.23,193.121,168.583,147.164,128.465,112.143,97.8949,85.4571,587.169
